"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,439342.890424307,921398.440625485,1360741.33104979,4108.40345736
2,368551.084566773,195580.509823121,564131.594389894,2805.32880757876
3,216523.090882251,98682.3196296846,315205.410511936,1915.55425369258
4,143177.493206114,64608.1219708771,207785.615176991,1307.99216438614
5,97153.4421250535,44982.5669760756,142136.009101129,893.132365631297
6,6564.57958019947,31642.8725967331,38207.4521769325,609.854893826922
7,4471.79642672787,22266.3276919022,26738.1241186301,416.425387587156
8,3051.71896767345,15646.3965849556,18698.1155526291,284.346498129975
9,2083.22817877677,10977.7551186678,13060.9832974445,194.159466278596
10,1422.31160330007,7691.00489141142,9113.3164947115,132.577325880615
11,971.132941859005,5381.31733481104,6352.45027667004,90.5273776990828
12,663.164980446941,3760.37750140374,4423.54248185068,61.8145377321316
13,452.794080410978,2624.67551402417,3077.46959443515,42.2083407517604
14,309.194963250106,1830.0278901902,2139.22285344031,28.8207935281648
15,211.136635946957,1274.74963957431,1485.88627552127,19.6794786243395
16,144.193264436415,887.137317730222,1031.33058216664,13.4375855594458
17,98.4706940988216,616.848087121963,715.318781220785,9.17548219209927
18,67.2471736669447,428.580252795095,495.827426462039,6.2652232490048
19,45.9290492989942,297.559042518273,343.488091817268,4.27803373578229
20,31.3700522164433,206.453736637701,237.823788854145,2.92113655285922
21,21.4273174325518,143.149912882664,164.577230315216,1.99461698702334
22,14.6356907967772,99.1939779963496,113.829668793127,1.36196882717718
23,9.99633884739792,68.6932651333476,78.6896039807455,0.929982597295846
24,6.82724791929125,47.5446906323657,54.371938551657,0.635012794724279
25,4.66299462130026,32.8902086051936,37.5532032264939,0.43360085515155
26,3.18488715625381,22.7418827310925,25.9267698873463,0.296072304605751
27,2.17544033299301,15.7174622414411,17.8929025744341,0.202164752474767
28,1.48588522476741,10.8582394239968,12.3441246487642,0.1380425879334
