"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,3319876.81923062,4179986.88658709,7499863.70581771,0
2,2361933.05751136,420692.339349706,2782625.39686106,0.998685308622191
3,1589063.10835317,297542.12516306,1886605.23351623,14.6110990085221
4,1081911.50844695,223789.755222131,1305701.26366908,29.4992728826922
5,738364.256689347,168362.894122217,906727.150811564,42.9791550717087
6,49346.7267220656,125477.713868416,174824.440590481,54.4687598999092
7,33685.1703194723,92706.2013641193,126391.371683592,63.7273401598693
8,23008.7668949516,67983.7805636915,90992.5474586431,70.9943716576237
9,15716.8676268544,49535.4521780989,65252.3198049533,76.5772601886132
10,10736.7456881618,35892.5120101506,46629.2576983124,80.8073845150629
11,7334.00799674102,25884.4046206438,33218.4126173848,83.9680663344473
12,5010.25394274879,18588.9518461363,23599.2057888851,86.3096959144066
13,3422.50142237035,13301.6114348828,16724.1128572531,88.0280105558451
14,2338.17381228495,9487.24157612172,11825.4153884067,89.2818405768695
15,1597.26650444081,6747.86540584325,8345.13191028406,90.1896285282115
16,1091.35144002074,4787.29090230313,5878.64234232387,90.8442029665598
17,745.647245130382,3388.37965205536,4134.02689718575,91.3143969796621
18,509.425048823473,2393.22863381664,2902.65368264011,91.6507767922053
19,348.049175679509,1687.10136336468,2035.15053904419,91.8907204763202
20,237.784898462934,1187.2368634387,1425.02176190163,92.0613542811034
21,162.454684472576,834.170490908143,996.625175380719,92.1823197388377
22,110.997079272756,585.260329347449,696.257408620205,92.2678677161677
23,75.8404935524916,410.066518562338,485.90701211483,92.3282588803395
24,51.8170597614103,286.945657085004,338.762716846414,92.3708281138363
25,35.4005739660225,200.549679710129,235.950253676152,92.400788476857
26,24.1837441223103,140.009170861093,164.192914983403,92.4218445046186
27,16.5202605488964,97.6473727810333,114.16763332993,92.4366108703123
28,11.286243966705,68.0396372160396,79.3258811827447,92.4469527103463
