"cost_drugs","cost_items","cost_total","count_drugs",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
1284231.60535448,1343213.87358052,2627445.478935,12952.8897205523,12543,"strategy","rrr_pxlvd","0.7213",0.7213,2627445.478935,12952.8897205523
1285982.50667033,1487286.27869066,2773268.78536099,12952.8958069925,12543,"strategy","rrr_pxlvd","0.9556",0.9556,2773268.78536099,12952.8958069925
1285400.66559914,1431224.83186537,2716625.49746451,12952.8940716831,12543,"strategy","rrr_rmsvr","0.4141",0.4141,2716625.49746451,12952.8940716831
1285400.66559914,1431224.83186537,2716625.49746451,12952.8940716831,12543,"strategy","rrr_rmsvr","0.9688",0.9688,2716625.49746451,12952.8940716831
686725.105933727,1431224.83186537,2117949.93779909,12952.8940716831,12543,"strategy","cost_A_pxlvd_drugs","51.6",51.6,2117949.93779909,12952.8940716831
3014141.83719862,1431224.83186537,4445366.66906399,12952.8940716831,12543,"strategy","cost_A_pxlvd_drugs","262.6",262.6,4445366.66906399,12952.8940716831
1286002.05209209,1396964.68641321,2682966.7385053,13026.5213801053,12543,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,2682966.7385053,13026.5213801053
1284780.5191913,1465102.19885446,2749882.71804576,12880.0930940039,12543,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,2749882.71804576,12880.0930940039
1285400.66559914,1431224.83186537,2716625.49746451,12952.8940716831,12543,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,2716625.49746451,12952.8940716831
1285400.66559914,1431224.83186537,2716625.49746451,12952.8940716831,12543,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,2716625.49746451,12952.8940716831
