"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
9244165.1443527,5552352.78110882,14796517.9254615,171.665306094698,73752,"strategy","rrr_pxlvd","0.7213",0.7213,14796517.9254615,171.665306094698
9248066.56098446,5879214.03566391,15127280.5966484,43.0693305683615,73752,"strategy","rrr_pxlvd","0.9556",0.9556,15127280.5966484,43.0693305683615
9246765.98910931,5752045.66158376,14998811.6506931,92.4469527103463,73752,"strategy","rrr_rmsvr","0.4141",0.4141,14998811.6506931,92.4469527103463
9246765.98910931,5752045.66158376,14998811.6506931,92.4469527103463,73752,"strategy","rrr_rmsvr","0.9688",0.9688,14998811.6506931,92.4469527103463
4685693.38393203,5752045.66158376,10437739.0455158,92.4469527103463,73752,"strategy","cost_A_pxlvd_drugs","51.6",51.6,10437739.0455158,92.4469527103463
22417362.102355,5752045.66158376,28169407.7639387,92.4469527103463,73752,"strategy","cost_A_pxlvd_drugs","262.6",262.6,28169407.7639387,92.4469527103463
9251256.37781573,5490358.28848277,14741614.6662985,80.8965095477652,73752,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,14741614.6662985,80.8965095477652
9242131.26836762,6010806.4403704,15252937.708738,103.857473350641,73752,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,15252937.708738,103.857473350641
9246765.98910931,5752045.66158376,14998811.6506931,92.4469527103463,73752,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,14998811.6506931,92.4469527103463
9246765.98910931,5752045.66158376,14998811.6506931,92.4469527103463,73752,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,14998811.6506931,92.4469527103463
