"cost_drugs","cost_items","cost_total","count_drugs",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
7458587.87565563,4618069.54143658,12076657.4170922,79438.5428646002,69984,"strategy","rrr_pxlvd","0.7213",0.7213,12076657.4170922,79438.5428646002
7461940.06746539,4904979.60459432,12366919.6720597,79438.5662347596,69984,"strategy","rrr_pxlvd","0.9556",0.9556,12366919.6720597,79438.5662347596
7460821.0528911,4793328.75734247,12254149.8102336,79438.5595717303,69984,"strategy","rrr_rmsvr","0.4141",0.4141,12254149.8102336,79438.5595717303
7460821.0528911,4793328.75734247,12254149.8102336,79438.5595717303,69984,"strategy","rrr_rmsvr","0.9688",0.9688,12254149.8102336,79438.5595717303
3789215.31895132,4793328.75734247,8582544.07629379,79438.5595717303,69984,"strategy","cost_A_pxlvd_drugs","51.6",51.6,8582544.07629379,79438.5595717303
18062984.2707946,4793328.75734247,22856313.0281371,79438.5595717303,69984,"strategy","cost_A_pxlvd_drugs","262.6",262.6,22856313.0281371,79438.5595717303
7464421.29944041,4582567.26649766,12046988.5659381,79890.1073322764,69984,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,12046988.5659381,79890.1073322764
7457104.18632135,5001731.17953798,12458835.3658593,78992.0796092162,69984,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,12458835.3658593,78992.0796092162
7460821.0528911,4793328.75734247,12254149.8102336,79438.5595717303,69984,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,12254149.8102336,79438.5595717303
7460821.0528911,4793328.75734247,12254149.8102336,79438.5595717303,69984,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,12254149.8102336,79438.5595717303
