"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
9502655.73257914,5734966.89539183,15237622.627971,4063.52980004559,88406,"strategy","rrr_pxlvd","0.7213",0.7213,15237622.627971,4063.52980004559
9506200.37670491,6071766.20557116,15577966.5822761,967.462714230909,88406,"strategy","rrr_pxlvd","0.9556",0.9556,15577966.5822761,967.462714230909
9505000.04128093,5940538.35980852,15445538.4010895,2121.52965345883,88406,"strategy","rrr_rmsvr","0.4141",0.4141,15445538.4010895,2121.52965345883
9505000.04128093,5940538.35980852,15445538.4010895,2121.52965345883,88406,"strategy","rrr_rmsvr","0.9688",0.9688,15445538.4010895,2121.52965345883
4818139.93927201,5940538.35980852,10758678.2990805,2121.52965345883,88406,"strategy","cost_A_pxlvd_drugs","51.6",51.6,10758678.2990805,2121.52965345883
23038821.3123514,5940538.35980852,28979359.6721599,2121.52965345883,88406,"strategy","cost_A_pxlvd_drugs","262.6",262.6,28979359.6721599,2121.52965345883
9509554.0882537,5671190.75769001,15180744.8459437,1880.65805460354,88406,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,15180744.8459437,1880.65805460354
9500296.3119551,6206868.57344114,15707164.8853962,2359.97200184208,88406,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,15707164.8853962,2359.97200184208
9505000.04128093,5940538.35980852,15445538.4010895,2121.52965345883,88406,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,15445538.4010895,2121.52965345883
9505000.04128093,5940538.35980852,15445538.4010895,2121.52965345883,88406,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,15445538.4010895,2121.52965345883
