"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,754040.281050332,1441715.72609078,2195756.00714111,0
2,611310.180886789,282772.939122883,894083.120009672,1.9225222617024
3,369297.43577178,147018.055067521,516315.490839301,15.6601365707741
4,245751.076887278,97706.0815633401,343457.158450618,27.3087829898283
5,166964.251922905,68659.6484227445,235623.900345649,36.0248389269513
6,11259.4350734245,48660.0622467082,59919.4973201327,42.3938051012775
7,7674.73058973076,34468.8859698202,42143.6165595509,47.0073175427703
8,5239.16546702373,24368.7252132608,29607.8906802845,50.3318726592387
9,3577.50551729001,17193.2846324044,20770.7901496944,52.7166093362485
10,2443.06762411933,12106.4642779333,14549.5319020526,54.4234937674949
11,1668.07571703055,8509.81123445372,10177.8869514843,55.6395635088342
12,1139.08326354455,5971.89203978038,7110.97530332493,56.5041959822567
13,777.771450816484,4184.56800762877,4962.33945844526,57.1171743987856
14,531.077202618264,2928.28252272478,3459.35972534305,57.5504399780609
15,362.664908775389,2046.6060135113,2409.27092228669,57.8560843630233
16,247.655400267688,1428.6476213876,1676.30302165529,58.0714348207458
17,169.098591205332,996.222585667393,1165.32117687272,58.2228655619101
18,115.476110514486,694.014204232895,809.49031474738,58.3290823472091
19,78.8617555877121,483.056825679243,561.918581266955,58.4034377670192
20,53.8623437036822,335.935718046102,389.798061749784,58.455437590123
21,36.786589762932,233.438603646091,270.225193409023,58.491746225587
22,25.1258112343082,162.092187645206,187.217998879515,58.5170764717044
23,17.1608017669372,112.47336395251,129.634165719447,58.534725186456
24,11.7212544579173,77.9929876165825,89.7142420744998,58.5470097304702
25,8.00603038310154,54.0496737011729,62.0557040842745,58.5555530423185
26,5.4683994992201,37.4343001883267,42.9026996875468,58.5614907892699
27,3.73496883746141,25.9126579319925,29.647626769454,58.5656130181164
28,2.55118057155068,17.9280607131727,20.4792412847234,58.5684728063216
