"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1394313.09232047,1624723.66990225,3019036.76222271,0
2,972096.670103145,126884.797249643,1098981.46735279,0.0690152293318677
3,665152.29924756,103903.433967923,769055.733215483,2.79795590376699
4,454407.521701993,81686.5807692546,536094.102471248,6.61786578671238
5,310336.40090752,62806.322930092,373142.723837612,10.5944412017929
6,20742.0237470269,47561.7263927657,68303.7501397926,14.1808378787733
7,14178.7596669202,35596.8190114401,49775.5786783603,17.2096709687016
8,9692.37155824115,26383.708847795,36076.0804060361,19.670859214371
9,6624.57123915002,19398.2142766098,26022.7855157599,21.6133801922866
10,4527.58907321147,14167.9279988401,18695.5170720515,23.1113890423925
11,3094.64502963566,10286.5922632305,13381.2372928662,24.2542734516838
12,2114.49888818078,7432.32952694762,9546.8284151284,25.1108302140988
13,1445.16599860328,5347.64918517426,6792.81518377754,25.7463960231119
14,987.736995213336,3833.32766808017,4821.06466329351,26.2141534023033
15,675.086094811987,2738.7006461158,3413.78674092778,26.5560643023684
16,461.389615122502,1950.85232973489,2412.24194485739,26.8045376237654
17,315.331112482166,1385.9517762068,1701.28288868897,26.9842057753669
18,215.504478222559,982.266474991963,1197.77095321452,27.1135566093822
19,147.277519663759,694.649800139501,841.927319803261,27.2063261190199
20,100.648554380786,490.278530470953,590.927084851739,27.2726348603685
21,68.781203219235,345.409615565648,414.190818784883,27.3198875386696
22,47.0027607964105,242.943767586234,289.946528382644,27.3534696644645
23,32.1194837709495,170.613928752126,202.733412523076,27.3772781730454
24,21.948535512717,119.649725278811,141.598260791528,27.394120357933
25,14.9980414048019,83.7998050682783,98.7978464730802,27.4060106791062
26,10.2483927165749,58.6204575827674,68.8688502993423,27.4143897005025
27,7.00273047952844,40.958675867575,47.9614063471034,27.4202883962703
28,4.78437001011192,28.5870960687051,33.371466078817,27.4244343165444
