"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2006963.34482778,2651350.11905167,4658313.46387945,0
2,1446774.10161209,301626.838176161,1748400.93978825,0
3,962748.567377463,199897.938105944,1162646.50548341,0
4,654039.880566041,147107.729111578,801147.609677619,0
5,446175.631284267,109475.698578939,555651.329863206,0
6,29850.1464511968,81009.8675329679,110860.013984165,0
7,20385.3015413835,59505.4419313723,79890.7434727558,0
8,13924.9973735683,43419.5946400175,57344.5920135857,0
9,9512.30007780489,31501.1597065684,41013.4597843733,0
10,6498.03336738514,22743.7490375332,29241.7824049184,0
11,4439.49738051979,16351.6344432983,20791.1318238181,0
12,3033.15082703726,11711.0003031231,14744.1511301604,0
13,2072.02682879646,8359.04220827636,10431.0690370728,0
14,1415.42435599287,5948.50351800896,7363.92787400183,0
15,966.835317522263,4221.82321052795,5188.65852805021,0
16,660.438810784175,2989.16083094677,3649.59964173095,0
17,451.136457085218,2111.78185752421,2562.91831460943,0
18,308.160743691549,1489.04359829119,1797.20434198274,0
19,210.514437630356,1048.0902207539,1258.60465838426,0
20,143.810967409361,736.464878094255,880.275845503616,0
21,98.2311828390754,516.736181603841,614.967364442916,0
22,67.1081003857803,362.070453917207,429.178554302988,0
23,45.8446056547813,253.368738026735,299.213343681516,0
24,31.3173659011518,177.090036130269,208.40740203142,0
25,21.3935340522376,123.640554919834,145.034088972071,0
26,14.614733142967,86.2357140390979,100.850447182065,0
27,9.98397436174041,60.0894793747544,70.0734537364949,0
28,6.82043450001417,41.8340663296215,48.6545008296356,65.0904714609096
