"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1033427.26099186,1217255.02442092,2250682.28541277,0
2,722475.059580247,98925.732235144,821400.791815391,0.259633100790716
3,493191.078455315,78903.0518680428,572094.130323358,2.88806683504975
4,336747.449496803,61511.6958039109,398259.145300714,6.23758601280828
5,229946.356835416,47126.3460663993,277072.702901815,9.4848542187602
6,15346.5207088291,35586.7679543336,50933.2886631627,12.3809445505436
7,10485.3009039572,26573.6589215653,37058.9598255225,14.783043869224
8,7166.78023231453,19658.1168986385,26824.897130953,16.7182488152894
9,4897.24756607489,14432.3163349118,19329.5639009867,18.2277645001636
10,3347.28302844734,10528.5253519897,13875.8083804371,19.3837317677214
11,2287.91961187064,7637.19394342578,9925.11355529643,20.258940824789
12,1563.4881730559,5512.83365263395,7076.32182568984,20.9137240713833
13,1068.39174809114,3963.15013359671,5031.54188168785,21.3978502038774
14,730.190937200256,2838.8331995574,3569.02413675766,21.7530820926044
15,499.051383713167,2026.78000055966,2525.83138427283,22.0123155048118
16,341.042934502826,1442.84099244587,1783.8839269487,22.200279158782
17,233.07415328246,1024.43861981249,1257.51277309495,22.336030984799
18,159.27132316408,725.632818202683,884.904141366763,22.4336606112384
19,108.834954116576,512.902442554469,621.737396671045,22.5035645922379
20,74.3748847613032,361.842771280922,436.217656042225,22.5534556416806
21,50.8255473553616,254.822133940535,305.647681295897,22.5889614840802
22,34.7320581896414,179.163097072819,213.895155262461,22.6141649790878
23,23.7339983202639,125.779510882636,149.5135092029,22.6320139716291
24,16.2182225952293,88.1801586923942,104.398381287624,22.6446279465758
25,11.0822448088291,61.741315522636,72.823560331465,22.6535252147493
26,7.57259181738753,43.1782168458637,50.7508086632512,22.6597898944087
27,5.17432702750133,30.1629040329112,35.3372310604125,22.6641938306835
28,3.53554121417083,21.0491011348062,24.584642348977,22.667285111433
