"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,4534026.43671905,5386510.33164643,9920536.76836548,42777.05328591
2,3176758.65121626,451902.569571201,3628661.22078747,29209.3269640581
3,2164706.63764544,354442.606347848,2519149.24399329,19944.9171028869
4,1477615.08321728,275226.711670568,1752841.79488785,13618.9279106129
5,1008946.57715071,210381.039606639,1219327.61675735,9299.3716884201
6,67423.9232038271,158580.150471963,226004.07367579,6349.86207188884
7,46055.746786835,118224.924901243,164280.671688078,4335.85726896164
8,31468.7538377972,87348.9204090829,118817.67424688,2960.64041139327
9,21501.7281628641,64052.0146138237,85553.7427766879,2021.60521019043
10,14692.0206739423,46667.7287016168,61359.7493755591,1380.4066208587
11,10038.2793926994,33817.3995031487,43855.6788958481,942.578911701085
12,6859.04384116793,24389.5809103829,31248.6247515508,643.618330540117
13,4686.41087326274,17518.2969598683,22204.707833131,439.479973787717
14,3202.17221917178,12537.135772356,15739.3079915278,300.088792061545
15,2187.87822476488,8944.13420281749,11132.0124275824,204.908729617009
16,1495.04867804269,6362.77225773872,7857.82093578141,139.917213118193
17,1021.5791949831,4514.71342247534,5536.29261745844,95.5392508818565
18,698.024051097583,3196.02177229445,3894.04582339204,65.2367800619055
19,476.95153091897,2257.7400917151,2734.69162263407,44.5454348193307
20,325.884407496018,1591.86481304778,1917.7492205438,30.4168256213791
21,222.665320228983,1120.44636616757,1343.11168639655,20.7694297885695
22,152.14584559438,787.392733267293,939.538578861673,14.1819274342395
23,103.961409173275,552.525013732847,656.486422906122,9.68380296413947
24,71.0344980594119,387.178627341542,458.213125400954,6.61236212659446
25,48.5333472395467,270.964022350988,319.497369590534,4.51509939381612
26,33.1582377309592,189.405155199508,222.563392930467,3.08303177378128
27,22.653012593761,132.252873155936,154.905885749697,2.10517733699575
28,15.4769366595939,92.2535190675602,107.730455727154,1.4374719254888
