"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,7168143.5006106,8278428.8634721,15446572.3640827,0
2,4986242.79141005,623842.596550919,5610085.38796097,0.564693453035854
3,3418210.36807189,521782.532836546,3939992.90090844,13.4995495367609
4,2336019.98261531,412360.557560175,2748380.54017548,32.4724737328036
5,1595456.22830334,317834.971042086,1913291.19934542,52.3918384746552
6,106564.651540312,240922.379639463,347487.031179775,70.8377781129967
7,72798.8600800498,180396.197452707,253195.057532756,86.5283975623804
8,49742.9173464546,133757.424749462,183500.342095917,99.3117941724367
9,33988.3403830517,98374.0545094649,132362.394892517,109.408061727135
10,23224.2638930981,71854.7512450447,95079.0151381428,117.219799260483
11,15868.0321403227,52181.4646155741,68049.4967558968,123.15684436779
12,10842.5362265362,37704.5272768049,48547.0635033412,127.61565034633
13,7408.16994406001,27126.488058572,34534.658002632,130.926040324203
14,5061.96006987762,19441.4628890645,24503.4229589421,133.365020722053
15,3458.60058615636,13887.6543435609,17346.2549297173,135.146507821544
16,2363.39439915043,9890.95831340447,12254.3527125549,136.440748369414
17,1614.9398894181,7025.43498048097,8640.37486989907,137.376492056472
18,1103.46357105162,4978.0674906109,6081.53106166252,138.049863258662
19,753.989267416903,3519.61923582287,4273.60850323978,138.532668033906
20,515.17842581717,2483.51116627551,2998.68959209268,138.877617271202
21,352.005790409267,1749.28666575765,2101.29245616691,139.123227212435
22,240.525189064751,1230.1170169364,1470.64220600115,139.29762027406
23,164.352328999409,863.713788734187,1028.0661177336,139.421171649674
24,112.299060670966,605.580942210855,717.880002881821,139.508538802228
25,76.7273050478939,424.030875045596,500.75818009349,139.570204619222
26,52.4208275272435,296.542269498613,348.963097025857,139.613655852614
27,35.8130238900271,207.154657933606,242.967681823633,139.644206374252
28,24.4682422309053,144.562106008048,169.030348238953,139.665653897614
